OBA:1000007	dendrite length	dendrite length trait
OBA:1000008	microtubule length	microtubule length trait
OBA:1000009	mitochondrial nucleoid size	mitochondrial nucleoid size trait
OBA:1000010	spindle length	spindle length trait
OBA:1000011	Golgi apparatus morphology	Golgi apparatus morphology trait
OBA:1000012	germ tube septin ring length	germ tube septin ring length trait
OBA:1000013	cytoskeleton morphology	cytoskeleton morphology trait
OBA:1000014	endomembrane system morphology	endomembrane system morphology trait
OBA:1000015	lipid particle morphology	lipid particle morphology trait
OBA:1000016	mating projection morphology	mating projection morphology trait
OBA:1000017	mating projection tip length	mating projection tip length trait
OBA:1000018	nucleus shape	nucleus shape trait
OBA:1000019	nucleus morphology	nucleus morphology trait
OBA:1000021	cotyledon size	cotyledon size trait
OBA:1000023	subcutaneous adipose tissue quality	subcutaneous adipose tissue quality trait
OBA:1000024	subcutaneous adipose tissue proportionality to	subcutaneous adipose tissue proportionality to trait
OBA:1000025	breast size	breast size trait
OBA:1000026	intervertebral disk of lumbar vertebra morphology	intervertebral disk of lumbar vertebra morphology trait
OBA:1000027	thyroid gland volume	thyroid gland volume trait
OBA:1000028	membrane permeability	membrane permeability trait
OBA:1000029	cerebellum shape	cerebellum shape trait
OBA:1000030	upper arm circumference	forelimb stylopod circumference trait
OBA:1000031	neck circumference	neck circumference trait
OBA:1000032	hip circumference	hip circumference trait
OBA:1000033	upper leg circumference	hindlimb stylopod circumference trait
OBA:1000034	cell surface area	cell surface area trait
OBA:1000035	lens of camera-type eye opacity	lens of camera-type eye opacity trait	lens opacity	lens transparency
OBA:1000036	cell mass	cell mass trait
OBA:1000037	adult organism mass	adult organism mass trait
OBA:1000038	mollusc shell height	mollusc shell height trait
OBA:1000039	mollusc shell length	mollusc shell length trait
OBA:1000040	secondary xylem volumetric density	secondary xylem volumetric density trait
OBA:1000041	cotyledonary node color	cotyledonary node color trait
OBA:1000042	scutellar node color	scutellar node color trait
OBA:1000043	shoot node color	shoot node color trait
OBA:1000045	iris color	coloration of irides	eye color	iris color trait
OBA:1000046	philtrum length	philtrum length trait
OBA:1000047	palpebral fissure length	palpebral fissure length trait
OBA:1000048	manus length	hand length	manus length trait
OBA:1000049	pes length	foot length	pes length trait
OBA:1000050	palmar part of manus length	palm length	palmar part of manus length trait
OBA:1000051	mollusc shell quality	mollusc shell quality trait
OBA:1000052	columnella quality	columnella quality trait
OBA:1000053	albumen gland quality	albumen gland quality trait
OBA:1000054	headfoot quality	headfoot quality trait
OBA:1000055	osphradium quality	osphradium quality trait
OBA:1000056	nacre quality	nacre quality trait
OBA:1000057	gland quality	gland quality trait
OBA:1000058	visceral hump quality	visceral hump quality trait
OBA:1000059	parapodium quality	parapodium quality trait
OBA:1000060	prostomium quality	prostomium quality trait
OBA:1000061	vestimentum muscle quality	vestimentum muscle quality trait
OBA:1000062	trophosome quality	trophosome quality trait
OBA:1000063	opisthosome quality	opisthosome quality trait
OBA:1000064	dermal bone quality	dermal bone quality trait
OBA:1000065	dermal bone morphology	dermal bone morphology trait
OBA:1000066	endochondral bone morphology	endochondral bone morphology trait
OBA:1000067	endochondral bone quality	endochondral bone quality trait
OBA:1000068	epiplastron size	epiplastron size trait
OBA:1000069	epiplastron mass	epiplastron mass trait
OBA:1000070	xiphiplastron size	xiphiplastron size trait
OBA:1000071	coat color	coat of hair color trait
OBA:1000072	coat color pattern	coat of hair color pattern trait
OBA:1000073	coat spatial pattern	coat of hair spatial pattern trait
OBA:1000074	antenna size	
OBA:1000075	cytosol color	cytosol color trait
OBA:1000076	cell attribute	cell quality trait
OBA:1000077	cytosol attribute	cytosol quality trait
OBA:1000078	organelle attribute	organelle quality trait
OBA:1000079	muscle organ strength	muscle organ strength trait
OBA:1000080	skeletal muscle organ strength	skeletal muscle organ strength trait
OBA:1000081	forelimb muscle strength	forelimb muscle strength trait
OBA:1000082	hindlimb muscle strength	hindlimb muscle strength trait
OBA:1000083	nucleus length	nucleus length trait
OBA:1000084	cell surface texture	cell surface texture trait
OBA:1000085	nucleus width	nucleus width trait
OBA:1000086	cell surface quality	cell surface quality trait
OBA:1000087	cell surface morphology	cell surface morphology trait
OBA:1000088	plasma membrane quality	plasma membrane quality trait
OBA:1000089	plasma membrane morphology	plasma membrane morphology trait
OBA:1000090	membrane quality	membrane quality trait
OBA:1000091	membrane morphology	membrane morphology trait
OBA:1000092	dinoflagellate cingulum shape	dinoflagellate cingulum shape trait
OBA:1000093	dinoflagellate sulcus shape	dinoflagellate sulcus shape trait
OBA:1000094	chloroplast shape	chloroplast shape trait
OBA:1000095	chloroplast spatial pattern	chloroplast spatial pattern trait
OBA:1000096	chloroplast color	chloroplast color trait
OBA:1000097	chloroplast size	chloroplast size trait
OBA:1000098	dinoflagellate sulcus width	dinoflagellate sulcus width trait
OBA:1000099	appendage trait	appendage quality trait
OBA:1000100	paired fin trait	paired fin quality trait
OBA:1000101	axial skeleton plus cranial skeleton length	axial skeleton plus cranial skeleton length trait
OBA:1000102	vertebral column length	vertebral column length trait
OBA:1000103	cervical region of vertebral column length	cervical region of vertebral column length trait
OBA:1000104	subdivision of vertebral column length	subdivision of vertebral column length trait
OBA:1000105	tissue composition	tissue composition trait
OBA:1000106	skeletal tissue composition	skeletal tissue composition trait
OBA:1000107	testis position	testis position trait
OBA:1000108	hoof trait	hoof quality trait
OBA:1000109	anatomical pigmentation	anatomical structure degree of pigmentation trait
OBA:1000110	bone density	bone tissue mass density trait
OBA:1000111	adrenal gland size	adrenal gland size trait
OBA:1000112	tooth size	calcareous tooth size trait
OBA:1000113	incisor size	incisor tooth size trait
OBA:1000114	axon terminus orientation	axon terminus orientation trait
OBA:1000115	axon length	axon length trait
OBA:1000116	axon located in	axon located in trait
OBA:1000117	axon shape	axon shape trait
OBA:1000118	dendrite count	dendrite count trait
OBA:1000119	dendrite thickness	dendrite thickness trait
OBA:1000120	axon orientation	axon orientation trait
OBA:1000121	dendrite orientation	dendrite orientation trait
OBA:1000122	dendrite shape	dendrite shape trait
OBA:1000123	dendrite size	dendrite size trait
OBA:1000124	blueB irisB	blue eyes	blue iris trait
OBA:1000125	brownB strand of hairB	brown hair	brown strand of hair B trait
OBA:1000126	dinoflagellate epicone length	dinoflagellate epicone length trait
OBA:1000127	dinoflagellate hypocone length	dinoflagellate hypocone length trait
OBA:1000128	eyespot apparatus color	eyespot apparatus color trait
OBA:1000129	cell color	cell color trait
OBA:1000130	nucleus diameter	nucleus diameter trait
OBA:1000131	eyespot apparatus located in	eyespot apparatus located in trait
OBA:1000132	dinoflagellate sulcal notch shape	dinoflagellate sulcal notch shape trait
OBA:1000133	dinoflagellate apex shape	dinoflagellate apex shape trait
OBA:1000134	dinoflagellate antapex shape	dinoflagellate antapex shape trait
OBA:1000135	dinoflagellate apical horn shape	dinoflagellate apical horn shape trait
OBA:1000136	dinoflagellate antapical horn shape	dinoflagellate antapical horn shape trait
OBA:1000137	endolymph volume	endolymph volume trait
OBA:1000138	bone element size	bone element size trait
OBA:1000139	skeletal joint flexibility	skeletal joint flexibility trait
OBA:1000140	epipubic bone size	epipubic bone size trait
OBA:1000141	epipubic bone mass density	epipubic bone mass density trait
OBA:1000142	vesicle size	vesicle size trait
OBA:1000143	lymphatic vessel size	lymphatic vessel size trait
OBA:1000144	lymphatic vessel permeability	lymphatic vessel permeability trait
OBA:1000145	lymphatic vessel quality	lymphatic vessel quality trait
OBA:TO0000001	carbon sensitivity	CBSN	carbon deficiency
OBA:TO0000003	alkali soil sensitivity	AlkS	alkali sensitivity
OBA:TO0000004	reversible male sterility	RMS
OBA:TO0000006	calcium sensitivity	CALSN	calcium deficiency
OBA:TO0000007	sulfur sensitivity	SFSN	sulfur deficiency
OBA:TO0000008	potassium sensitivity	KSN	potassium deficiency
OBA:TO0000009	genic male sterility-photoperiod sensitive	PGMS	PPDSNGMS	photoperiod sensitive genic male sterility
OBA:TO0000010	magnesium sensitivity	MGSN	magnesium deficiency
OBA:TO0000011	nitrogen sensitivity	NISN	nitrogen deficiency
OBA:TO0000012	hydrogen sensitivity	hydrogen ion sensitivity	molecular hydrogen sensitivity
OBA:TO0000013	resistance to disease by mycoplasma-like organism	MLO	MLORS
OBA:TO0000014	panicle weight	PNWT
OBA:TO0000015	oxygen sensitivity	oxygen deficiency
OBA:TO0000016	cobalt sensitivity	COSN
OBA:TO0000017	anatomy and morphology trait	plant architecture trait	plant structure trait
OBA:TO0000018	boron sensitivity	BOSN	boron deficiency
OBA:TO0000019	seedling height	SH
OBA:TO0000020	black streak dwarf virus resistance	BSDVRS
OBA:TO0000021	copper sensitivity	CUSN
OBA:TO0000022	stink bug resistance	SBUGRS
OBA:TO0000023	fungal infection related grain discoloration	Gd	grain discoloration
OBA:TO0000024	ligule length	LIGLG	LgL
OBA:TO0000025	molybdenum sensitivity	
OBA:TO0000026	aborted tri-nucleate stage	TNUABR
OBA:TO0000027	culm number	CmN
OBA:TO0000028	unfilled grain number	UNFILGRNB	unfilled florets per panicle	unfilled grain
OBA:TO0000029	chlorine sensitivity	CHLORSN
OBA:TO0000030	sedge weed	
OBA:TO0000031	silicon sensitivity	
OBA:TO0000032	selenium sensitivity	
OBA:TO0000033	iodine sensitivity	
OBA:TO0000034	chromium sensitivity	CHRSN
OBA:TO0000035	incompatibility trait	
OBA:TO0000036	hybrid incompatibility	HYBIC
OBA:TO0000038	fluorine sensitivity	
OBA:TO0000040	panicle length	PNLG	PnL
OBA:TO0000041	brown rice length	BRWLG	Len
OBA:TO0000042	f1-hybrid incompatibility	F1HYBIC
OBA:TO0000043	root anatomy and morphology trait	
OBA:TO0000044	stigma exsertion	STIEX	stigma exsertion of male sterile lines
OBA:TO0000045	udbatta disease resistance	UDb
OBA:TO0000046	f2-generation sterility	F2GST
OBA:TO0000047	sporophytic incompatibility	
OBA:TO0000048	kernel smut disease resistance	KSRS	KSm
OBA:TO0000049	gametophytic incompatibility	GPHIC
OBA:TO0000050	inflorescence branching	panicle branching
OBA:TO0000051	stem strength	CULMSTR	Cs	STEMSTR	culm strength
OBA:TO0000052	primary branching of inflorescence	PBR	primary branching of panicle
OBA:TO0000053	pollen sterility	
OBA:TO0000054	animal damage resistance	pest resistance
OBA:TO0000055	leaf lamina pubescence	LBP	LFLHR	LFLPUBES	leaf blade pubescence
OBA:TO0000056	stem color	
OBA:TO0000057	grain moisture	
OBA:TO0000058	herbicide sensitivity	herbicide tolerance	weedicide tolerance
OBA:TO0000059	node color	NDCL
OBA:TO0000060	aborted uni-nucleate stage	UNUABR
OBA:TO0000061	node shattering	brittle node
OBA:TO0000062	phenol reaction	
OBA:TO0000063	mimic response	MIRP	disease mimic response	lesion mimic
OBA:TO0000064	plant embryo anatomy and morphology trait	
OBA:TO0000065	root color	RTCL
OBA:TO0000067	genic male sterility-thermo sensitive	TGMS	thermo sensitive genic male sterility
OBA:TO0000068	lodging incidence	LOI	Lg
OBA:TO0000069	variegated leaf	albino leaf striping	leaf stripes
OBA:TO0000070	variegated leaf necrosis	VLFNEC	ragged leaf
OBA:TO0000071	anthocyanin content	ANTHCN
OBA:TO0000072	awn length	AWNLG	An	awning
OBA:TO0000073	manganese sensitivity	MNSN
OBA:TO0000074	blast disease resistance	blast disease resistance trait	blast disease susceptibility
OBA:TO0000075	light sensitivity	
OBA:TO0000077	shoot system anatomy and morphology trait	
OBA:TO0000078	root dry weight	RTDWT	rdw	rdw/t	root dry weight per tiller	total root dry weight
OBA:TO0000079	lemma and palea anatomy and morphology trait	lemma and palea related trait
OBA:TO0000080	micronutrient sensitivity	micronutrient deficiency
OBA:TO0000081	deep root dry weight	DRTDWT	deep root dry weight per tiller	deep root weight	drw	drw/t
OBA:TO0000082	zigzag leafhopper resistance	ZLFHRS
OBA:TO0000083	penetrated root number	PENRTNB	npr	number of penetrating roots
OBA:TO0000084	root number	RTNB	tnr
OBA:TO0000085	leaf rolling	LFRL	wilting
OBA:TO0000086	sheath rot disease resistance	SHROTRS	ShR
OBA:TO0000087	aroma	AROMA	Sct	odour	scent
OBA:TO0000088	rice yellow mottle virus resistance	RYMV	RYMVRS
OBA:TO0000089	panicle type	PNTYPE	Panicle attitude of branches	PnT
OBA:TO0000090	penetrated root thickness	PENRTTH	prt
OBA:TO0000092	deep root to shoot ratio	DRTSHRO	deep root length to shoot length ratio	deep root ratio	deep root/shoot ratio	dr/s
OBA:TO0000093	root pulling force	RTPF	rpf
OBA:TO0000094	basal root thickness	BARTTH	brt
OBA:TO0000095	osmotic response sensitivity	OSRPSN	oa
OBA:TO0000096	ratooning ability	RAAB
OBA:TO0000097	amylopectin content	AMYPCTCN
OBA:TO0000098	glutinous endosperm	opaque endosperm	waxy endosperm
OBA:TO0000099	sugary endosperm	sugary kernel
OBA:TO0000100	shrunken endosperm	collapsed kernel	transluscent kernel
OBA:TO0000101	broad-leaved weed	
OBA:TO0000102	phosphorus sensitivity	PDef	PHOSN	phosphorus deficiency
OBA:TO0000103	deepwater stress	DWSTR	deep water stress
OBA:TO0000104	floury endosperm	
OBA:TO0000105	dull endosperm	glassy endosperm
OBA:TO0000106	male sterility type	MS
OBA:TO0000107	endosperm storage protein-1 content	
OBA:TO0000108	leaf shattering	LFSH
OBA:TO0000109	endosperm storage protein-2 content	
OBA:TO0000110	wild abortive CMS	CMS-WA	WACMS
OBA:TO0000111	genetically engineered male sterility	
OBA:TO0000112	disease resistance	disease control	disease resistance trait	disease susceptibility	disease tolerance
OBA:TO0000113	giant embryo	
OBA:TO0000114	flooding related trait	
OBA:TO0000115	root mass density	RTMD	rmd
OBA:TO0000116	root mass density 0-15	rmd 0-15
OBA:TO0000117	rat damage resistance	RD
OBA:TO0000118	root mass density 15-30	rmd 15-30
OBA:TO0000119	root mass density 30-45	rmd 30-45
OBA:TO0000120	percent root mass density	PCENTRTMD	prmd
OBA:TO0000121	ufra damage	U
OBA:TO0000122	percent root mass density 0-15	prmd 0-15
OBA:TO0000123	percent root mass density 15-30	prmd 15-30
OBA:TO0000124	flag leaf angle	FLFAG
OBA:TO0000125	percent root mass density 30-45	prmd 30-45
OBA:TO0000126	rice grassy stunt virus-2 resistance	RGSV2	RGSV2RS
OBA:TO0000127	rice grassy stunt virus-1 resistance	RGSV1	RGSV1RS
OBA:TO0000128	harvest index	HI	HVID
OBA:TO0000129	false smut disease resistance	FSRS	FSm
OBA:TO0000130	far red light sensitivity	FRLTSN	Pfr light sensitivity
OBA:TO0000131	leaf water potential	LFWP	lwp
OBA:TO0000132	basal internode diameter	BAINDIA	DBI
OBA:TO0000133	stature or vigor trait	
OBA:TO0000134	alkali digestion	ALKDIG	AlkD
OBA:TO0000135	leaf length	LFLG	LL
OBA:TO0000136	relative water content	RELWCN	leaf relative water content	rec
OBA:TO0000137	days to heading	DTHD	heading date
OBA:TO0000138	brown rice protein	BRWRPROT	BrP	Prt	brown rice protein content
OBA:TO0000140	apiculus color	APICL	ApC
OBA:TO0000141	awn color	AWNCL
OBA:TO0000142	secondary branching of inflorescence	PnBr	SBR	panicle secondary branching	secondary branching of panicle
OBA:TO0000143	relative biomass	RB	RELBIOM	relative biomass yield
OBA:TO0000144	milled rice	MR	milled rice ratio
OBA:TO0000145	internode length	INLG
OBA:TO0000146	seed length	SDLG
OBA:TO0000147	rice hoja blanca disease resistance	HBVRS	RHBV
OBA:TO0000148	viral disease resistance	
OBA:TO0000149	seed width	SDWD	plump seed
OBA:TO0000151	rice skipper resistance	SKIPRS
OBA:TO0000152	panicle number	NOP	NP	PN	PNNB	TP	number of effective tiller per plant	number of panicle	panicle number per plant	panicle number per tiller	seed setting tillers per plant	spike number
OBA:TO0000153	relative yield	RELYLD	RY
OBA:TO0000154	thrips resistance	THRIPSRS
OBA:TO0000155	drought susceptibility index	DRSID	DRSSID	DSI	drought score	drought sensitivity index
OBA:TO0000156	penetrated root dry weight	PENRTDWT	PRDW
OBA:TO0000157	canopy temperature	CANTMP
OBA:TO0000158	red light sensitivity	Pr light sensitivity	RLTSN
OBA:TO0000159	blue light sensitivity	BLTSN
OBA:TO0000160	UV light sensitivity	UV resistance	UVRS	Ultraviolet light sensitivity	Ultraviolet resistance
OBA:TO0000161	radiation response trait	RADSN	radiation sensitivity	response to radiation
OBA:TO0000162	seed quality	grain quality
OBA:TO0000163	auxin sensitivity	AUXSN	IAA response	IAA sensitivity	indole-3-acetic acid response	indole-3-acetic acid sensitivity
OBA:TO0000164	stress trait	crop damage	stress resistance	stress susceptibility	stress tolerance
OBA:TO0000165	panicle exsertion	Exs	PNEX
OBA:TO0000166	gibberellic acid sensitivity	GA3 response	GASN	GB response	Gibberellin response	gibberellic acid response
OBA:TO0000167	cytokinin sensitivity	CKSN
OBA:TO0000168	abiotic stress trait	abiotic stress tolerance
OBA:TO0000169	chinsurah boro CMS	BOROCMS	CMS-boro
OBA:TO0000170	elongation ability	Elon
OBA:TO0000171	height related trait	
OBA:TO0000172	jasmonic acid sensitivity	JASN
OBA:TO0000173	ethylene sensitivity	ETHSN	ethylene response
OBA:TO0000175	rice bacterial blight disease resistance	BB	BBRS	leaf blight
OBA:TO0000176	macronutrient sensitivity	macronutrient deficiency
OBA:TO0000177	2,4-dichlorophenoxyacetic acid sensitivity	2,4 D sensitivity	24DSN
OBA:TO0000178	acid soil sensitivity	
OBA:TO0000179	biotic stress trait	
OBA:TO0000180	spikelet fertility	SPKFRT	SpFert	percent sterility	seed setting
OBA:TO0000181	seed weight	
OBA:TO0000182	insecticide sensitivity	insecticide tolerance
OBA:TO0000183	other miscellaneous trait	
OBA:TO0000184	seed anatomy and morphology trait	
OBA:TO0000185	stigma color	STICL	SgC
OBA:TO0000187	anther color	ANTCL
OBA:TO0000188	drought sensitivity	DRS	DRSN	drought susceptibility
OBA:TO0000189	embryoless	germless
OBA:TO0000190	seed coat color	SCC	SDCCL	bran color
OBA:TO0000191	rice hispa resistance	HISPRS
OBA:TO0000192	leaf-roller resistance	LFRRS
OBA:TO0000193	embryo shape	
OBA:TO0000194	globular embryo	
OBA:TO0000195	shootless embryo	SHMIN
OBA:TO0000196	amylose content	AMYCN	Amy
OBA:TO0000197	ligule color	LIGCL	LgC
OBA:TO0000198	rootless	RTMIN
OBA:TO0000199	genic male sterility	GMS
OBA:TO0000200	brittle culm	
OBA:TO0000201	panicle color	PNCL
OBA:TO0000202	germination ratio	GERMRO
OBA:TO0000203	rice bacterial leaf streak disease resistance	BLS	BLSRS
OBA:TO0000204	rice seedling blight disease resistance	SDLBTRS	kresek	leaf blight
OBA:TO0000205	white-backed planthopper resistance	WBPH	WBPHRS
OBA:TO0000206	leaf angle	LBP	LFAG
OBA:TO0000207	plant height	Ht	PTHT	shoot height
OBA:TO0000208	lemma number	
OBA:TO0000209	palea number	PALNB
OBA:TO0000210	anther number	ANTNB
OBA:TO0000211	gel consistency	GELCON	GelC
OBA:TO0000212	green leafhopper resistance	GLFHRS	GLH
OBA:TO0000213	rice grassy stunt 1 and 2 virus resistance	RGSVRS
OBA:TO0000214	anther shape	ANTSHP
OBA:TO0000215	stamen anatomy and morphology trait	stamen related trait
OBA:TO0000217	genic male sterility-thermo-photoperiod sensitive	TPGMS	thermo-photoperiod sensitive genic male sterility
OBA:TO0000218	pollen abortion type	abortion pattern	abortion pattern of male sterile lines
OBA:TO0000220	rice bug resistance	BUGRS	RB
OBA:TO0000221	glume color	GLCL	glume discoloration	glume pigmentation	pigmentation of glume
OBA:TO0000222	head rice	HEADR	head milled rice	head rice ratio
OBA:TO0000223	pistil anatomy and morphology trait	pistil related trait  
OBA:TO0000224	iron sensitivity	FESN	FeTox	iron toxicity
OBA:TO0000225	stamen number	STANB
OBA:TO0000226	auricleless	AUMIN	auricle absence	auricle absent
OBA:TO0000227	root length	MRD	MRL	RTLG	maximum root depth	maximum root length
OBA:TO0000228	moisture content related trait	
OBA:TO0000229	photoperiod sensitivity	PPDSN
OBA:TO0000230	crown rootless	CWRTMIN
OBA:TO0000231	endospermless	ENDMIN
OBA:TO0000232	rice cytoplasmic male sterility	<new synonym>	CMS	cytoplasmic male sterility (sensu Oryza)
OBA:TO0000233	root volume	RTVOL
OBA:TO0000234	radicleless	
OBA:TO0000235	liguleless	LIGMIN
OBA:TO0000236	crop damage resistance	crop damage resistance trait
OBA:TO0000237	water stress trait	
OBA:TO0000238	growth media composition sensitivity	edaphic
OBA:TO0000240	sterile lemma length	SLmL	STLEMLG
OBA:TO0000241	leaf number	LFNB
OBA:TO0000242	microbial damage resistance	
OBA:TO0000243	invitro regeneration ability	INVRAB
OBA:TO0000244	coleoptile color	COLCL
OBA:TO0000245	pollen free	
OBA:TO0000246	rice delphacid resistance	DELRS	RDel
OBA:TO0000247	other nutrient sensitivity	
OBA:TO0000248	primary macronutrient sensitivity	
OBA:TO0000249	leaf senescence	Foilar senescence	LFSNS	Sen
OBA:TO0000250	vigor related trait	
OBA:TO0000251	secondary macronutrient sensitivity	
OBA:TO0000252	non-mineral nutrient sensitivity	
OBA:TO0000253	seed dormancy	SDDOR
OBA:TO0000254	growth media pH sensitivity	soil pH stress
OBA:TO0000255	sheath blight disease resistance	SHBTRS	ShB
OBA:TO0000257	root branching	RTBR	rbr
OBA:TO0000258	leaf thickness	
OBA:TO0000259	heat tolerance	HTol
OBA:TO0000260	bird damage resistance	BD
OBA:TO0000261	insect damage resistance	insect resistance
OBA:TO0000262	panicle shape	
OBA:TO0000264	lemma and palea color	LEMCL	LEMPALCL	Lemma color	LmPC	PALCL	palea color
OBA:TO0000265	light quality sensitivity	response to light quality
OBA:TO0000266	chalky endosperm	CHALK	Clk	chalkiness of endosperm
OBA:TO0000267	inflorescence type	INFLOTYPE	inflorescence type
OBA:TO0000268	inflorescence shape	
OBA:TO0000269	100-seed weight	100-grain weight	HGRWT	HSDWT	hundred grain weight	hundred seed weight
OBA:TO0000270	inflorescence axis angle	
OBA:TO0000271	inflorescence length	
OBA:TO0000273	armyworm resistance	AWRRS
OBA:TO0000274	floret anatomy and morphology trait	floret related trait
OBA:TO0000275	perianth anatomy and morphology trait	perianth related trait
OBA:TO0000276	drought tolerance	DRTL	drought resistance
OBA:TO0000277	biochemical trait	
OBA:TO0000278	root to shoot ratio	RTSHRO	r/s	root length to shoot length ratio	root/shoot ratio
OBA:TO0000279	root weight	RTWT	TRW	total root weight
OBA:TO0000280	seedling vigor	SDLVIG	Sd
OBA:TO0000281	metabolite content related trait	
OBA:TO0000282	enzymatic activity and protein content related trait	
OBA:TO0000283	biological process related trait	
OBA:TO0000284	ADP glucose pyrophosphorylase activity trait	ADP-glucose pyrophosphorylase	ADP-glucose synthase	ADP-glucose synthetase	ADPG pyrophosphorylase	AGPACT	adenosine diphosphate glucose pyrophosphorylase	adenosine diphosphoglucose pyrophosphorylase	glucose 1-phosphate adenylyltransferase	glucose-1-phosphate adenylyltransferase activity
OBA:TO0000285	nodal tillering	
OBA:TO0000286	submergence sensitivity	SUBSN	Sub	submergence tolerance
OBA:TO0000287	brown rice shape	BRWSHP	BrS
OBA:TO0000288	alpha-amylase activity	ALPHAAMYASEACT	Amy	alpha amylase	endoamylase	glycogenase	taka-amylase A
OBA:TO0000289	carotene content	
OBA:TO0000290	flavonoid content	
OBA:TO0000291	carbohydrate content	CARBCN
OBA:TO0000292	yellow dwarf disease resistance	YD	YDRS
OBA:TO0000293	chlorophyll-a content	chl-a
OBA:TO0000294	leaf sheath auricle color	AC	AUCL
OBA:TO0000295	chlorophyll-b content	
OBA:TO0000296	vegetative vigor	VGVIG	Vg	vegetative growth vigor
OBA:TO0000297	glucosamine content	2-amino-2-deoxyglucopyranose content	GLUCNCN
OBA:TO0000298	chlorophyll ratio	CHLRO	chl-a to chl-b ratio	chlorophyll content ratio
OBA:TO0000299	leaf lamina color	LBC	LFLCL	leaf blade color	leaf color
OBA:TO0000300	glucose content	D-glucose content	GLUCCN	dextrose content
OBA:TO0000301	xanthophyll content	XANCN
OBA:TO0000303	cold tolerance	COLDTL	CTol
OBA:TO0000304	seed thickness	SDTH
OBA:TO0000305	glutamine synthetase content	GS1	GS1CN	L-glutamine synthetase	glutamate-ammonia ligase	glutamylhydroxamic synthetase
OBA:TO0000306	root thickness	RTTH
