329	allergen	http://purl.obolibrary.org/obo/MESH_D24.611.216.063
3291	flexible approach to environmental protection	
3294	flocculant	http://purl.obolibrary.org/obo/MESH_H01.181.529.741.347
3295	flocculation	http://purl.obolibrary.org/obo/MESH_H01.181.529.741.347
3298	flood	http://purl.obolibrary.org/obo/SCTID_111056004
3300	flood control	
3301	flooding	http://purl.obolibrary.org/obo/SCTID_111056004
3307	flora restoration	
3308	flotation	
3311	flow	http://purl.obolibrary.org/obo/SCTID_260799006
3315	flow field	
3316	flowing water	
3319	flue gas	
332	allergy	http://purl.obolibrary.org/obo/DOID_1205
3322	fluidics	
3324	fluidisation	
3325	fluidised bed	
3328	fluoridation	http://purl.obolibrary.org/obo/MESH_D01.248.497.158.380
3334	fluorine	http://purl.obolibrary.org/obo/MESH_D01.268.380.300
3340	fluvial resource	
3341	river transport	
3342	fly ash	
3343	foaming agent	http://purl.obolibrary.org/obo/CHEBI_78007
3345	fodder	
3347	fog	http://purl.obolibrary.org/obo/SCTID_256236005
3348	mist	
335	allocation	
3354	food	http://purl.obolibrary.org/obo/SCTID_246250009
3356	food additive	http://purl.obolibrary.org/obo/MESH_D26.471
336	allocation plan	
3360	food colourant	http://purl.obolibrary.org/obo/CHEBI_77182
3362	food commerce	
3365	food contamination	http://purl.obolibrary.org/obo/MESH_G03.850.460.400
3367	food hygiene	http://purl.obolibrary.org/obo/SCTID_229960001
3368	food industry	
3370	food irradiation	
3372	food pollutant	
3375	food preservation	http://purl.obolibrary.org/obo/MESH_D26.471.385
3376	food processing industry	
3378	food production (agriculture)	
3380	food quality	
3381	food requirement	
3384	food science	
3387	food storage	
3388	foodstuff	
3391	food technology	
3392	food transport	
3395	footpath	http://purl.obolibrary.org/obo/ENVO_00000122
3396	forage contamination	
3397	forage law	
340	alloy	http://purl.obolibrary.org/obo/MESH_D01.552.033
3401	foreclosure	
3402	foreign economic relations	
3405	foreign trade	
3406	forest	http://purl.obolibrary.org/obo/ENVO_00000111
341	alluvion	
3410	forest conservation	
3411	forest cover destruction	
3414	forest damage	
3416	forest ecosystem	
3419	forest fire	
342	alpha radiation	http://purl.obolibrary.org/obo/MESH_H01.671.579.055
3423	forest industry	
3425	forest management	
3426	forest pest	
3430	forest policy	
3431	forest production	
3432	forest product	
3435	forest reserve	
3437	forest resource assessment	
3438	forest resource	
3439	forestry	
3440	forestry economics	
3441	forestry law	
3442	forestry legislation	
3444	forestry practice	
3462	fossil fuel	http://purl.obolibrary.org/obo/MESH_G03.230.132.258
3465	fouling growth	
3469	four stroke engine	
3474	framework legislation	
3477	access to information	
3481	freight transport	
3483	freon	http://purl.obolibrary.org/obo/MESH_D02.455.526.439.220.300
3485	freshwater	http://purl.obolibrary.org/obo/ENVO_00002011
3487	freshwater biology	
3488	freshwater degradation	
3489	freshwater ecosystem	
349	alternative material	
3491	freshwater monitoring	
3492	freshwater organism	
3493	freshwater pollution	
3494	freshwater resource	
3496	frost	
3498	fruit	http://purl.obolibrary.org/obo/MESH_B06.413.024.500
3499	fruit cultivation	
3502	fruit tree	
3505	fuel	http://purl.obolibrary.org/obo/SCTID_223373004
3506	fuel additive	http://purl.obolibrary.org/obo/CHEBI_62803
3507	fuel alcohol	
3509	fuel composition	
351	alternative technology	
3510	fuel consumption	
3512	fuel oil	http://purl.obolibrary.org/obo/ENVO_00002983
3516	fuel tank installation	
3517	fuel wood	
3518	fume	http://purl.obolibrary.org/obo/SCTID_278423000
352	alumina	http://purl.obolibrary.org/obo/CHEBI_30187
3521	fumigation	http://purl.obolibrary.org/obo/MESH_G03.850.780.200.300
3522	functional substance	
3524	soil function	
353	aluminium	http://purl.obolibrary.org/obo/CHEBI_28984
3530	fungicide	http://purl.obolibrary.org/obo/SCTID_19209005
3533	fur	
3535	fur animal	http://purl.obolibrary.org/obo/MESH_A17.360
3536	furan	http://purl.obolibrary.org/obo/MESH_D03.383.312
3538	furnace	
3539	furniture	
354	aluminium container	
3540	furniture industry	
3542	furriery	
355	aluminium content	
3550	galvanisation	
3553	game (animals)	
3554	gamma radiation	http://purl.obolibrary.org/obo/MESH_H01.671.768.513.400
3559	garden	http://purl.obolibrary.org/obo/ENVO_00000011
356	aluminium industry	
3562	garden waste	
3564	garrigue	
3566	gas	http://purl.obolibrary.org/obo/CHEBI_5206
3567	gas chromatography	http://purl.obolibrary.org/obo/MESH_E05.196.181.349
3570	gas company	
3571	gas engine	
3572	gaseous air pollutant	
3577	gaseous state	
3578	treatment of gases	
3581	gasification	
3582	gas liquefaction	
3585	gas mixture	http://purl.obolibrary.org/obo/SCTID_303701009
3586	gas network	
3587	gasohol	
3589	gasoline engine	
3591	gas pipeline	
3593	gas powered plant	
3594	gas purification	
3595	vapour recovery system	
3596	gas reservoir	
3599	gas supply	
36	accumulation in body tissues	
360	alveolus	
3604	gaswork	
3611	gender issue	
3613	gene bank	
3614	general administrative order	
3615	general chemistry	
3617	gene	http://purl.obolibrary.org/obo/MESH_G14.330
3624	genetic engineering	http://purl.obolibrary.org/obo/MESH_E05.393.420
3625	genetic engineering legislation	
363	amalgam	http://purl.obolibrary.org/obo/SCTID_256447001
3632	genetic resource	
3638	geodesy	
3645	geographic information system	
3646	geography	http://purl.obolibrary.org/obo/MESH_H01.374
3647	geological disaster	
3648	geological process	
3650	geology	http://purl.obolibrary.org/obo/MESH_H01.419
3652	geomorphic process	
3654	geomorphology	
3655	geophysics	
3657	geotechnology	
3658	geothermal energy	
3661	germ	
3673	glacier	http://purl.obolibrary.org/obo/ENVO_00000133
3676	glaciology	
3678	glass	http://purl.obolibrary.org/obo/MESH_D25.720.400
3681	glass industry	
3686	global aspect	
3687	global convention	
3688	Global Environment Facility	
3690	global model	
3692	global warming	
3694	glossary	
3695	glue	http://purl.obolibrary.org/obo/ENVO_00003076
3698	goal of individual economic business	
370	Ames test	
3701	golf	http://purl.obolibrary.org/obo/SCTID_15530008
3714	government building	http://purl.obolibrary.org/obo/SCTID_264308002
3716	government environmental expenditure	
372	amine	http://purl.obolibrary.org/obo/MESH_D02.092
3721	grain	http://purl.obolibrary.org/obo/MESH_B06.510.253
373	amino acid	http://purl.obolibrary.org/obo/MESH_D12.125
3730	grass fire	
3733	grassland	http://purl.obolibrary.org/obo/ENVO_00000106
3734	grassland ecosystem	
3738	gravel	http://purl.obolibrary.org/obo/ENVO_01000018
3739	gravel extraction	
3742	gravel pit	http://purl.obolibrary.org/obo/ENVO_00000473
3748	grazing	
375	ammonia	http://purl.obolibrary.org/obo/MESH_D01.362.075
3754	greenbelt	
3755	green building	
3756	green corridor	
3757	environmental tax	
3760	greenhouse cultivation	
3761	greenhouse effect	http://purl.obolibrary.org/obo/MESH_G03.230.265
3763	greenhouse gas	http://purl.obolibrary.org/obo/CHEBI_76413
3766	green manure	
3768	green revolution	
3770	green space	
3771	green vegetable	
3774	grinding	
3777	gross national product	
378	ammonification	
3780	groundwater	http://purl.obolibrary.org/obo/ENVO_00002041
3781	groundwater extraction	
3784	groundwater pollution	
3785	groundwater protection	
3788	group behaviour	
379	ammonium	http://purl.obolibrary.org/obo/MESH_D01.625.075
38	accumulator	http://purl.obolibrary.org/obo/PATO_0002269
3800	gulf	http://purl.obolibrary.org/obo/ENVO_00000475
3806	gypsum	http://purl.obolibrary.org/obo/CHEBI_48838
3808	habitat	http://purl.obolibrary.org/obo/ENVO_00002036
3810	haematology	
3812	hail	
3815	half-life	http://purl.obolibrary.org/obo/MESH_H01.862.405
3817	haloform	
3819	halogenated biphenyl	
3820	halogenated hydrocarbon	http://purl.obolibrary.org/obo/MESH_D02.455.526
3821	halogenated phenol	http://purl.obolibrary.org/obo/SCTID_425935005
3822	halogenated pollutant	
3823	halogenated terphenyl	
3828	handicraft business	
3830	handicraft	
3834	harbour	
3838	hard-to-dispose-of waste	
3842	waste water pollution	
3849	harvest	
3852	hazard	
3853	hazard of pollutants	
3854	hazardous substance	http://purl.obolibrary.org/obo/MESH_D05.284.360
3855	hazardous substances legislation	
3857	hazardous waste dump	
3858	hazardous waste	http://purl.obolibrary.org/obo/MESH_G03.850.460.710.380
3859	hazardous working material	
3860	haze	
3864	headland (farm)	
3865	health	http://purl.obolibrary.org/obo/SCTID_263775005
3866	health care	
3869	health-environment relationship	
3871	health facility	
3872	health hazard	
3874	health legislation	
3877	health protection	
3878	health regulation	
388	amusement park	http://purl.obolibrary.org/obo/SCTID_257563004
3880	health-related biotechnology	
3881	health service	
3884	hearing impairment	
3885	hearing procedure	
3886	hearing protection	
3887	hearing (sense)	
3890	heat (physics)	
3891	heat and power station	
3892	heater	
3893	heathland	
3894	heating	http://purl.obolibrary.org/obo/MESH_G03.230.150.300
3900	heating plant	
3904	heat pump	
3906	heat storage	
3907	heat supply	
391	anaerobic condition	
3911	heavy goods vehicle traffic	
3914	heavy metal load	
3915	heavy metal	http://purl.obolibrary.org/obo/MESH_D01.268.556
3917	hedge	http://purl.obolibrary.org/obo/ENVO_00000046
3933	herbicide	http://purl.obolibrary.org/obo/MESH_D05.723.366
3937	heterocyclic compound	http://purl.obolibrary.org/obo/MESH_D03
394	anaerobic process	
3945	higher education	http://purl.obolibrary.org/obo/SCTID_161122005
3947	highland ecosystem	
3949	high mountain	
3953	high protein food	http://purl.obolibrary.org/obo/SCTID_228065003
3954	high-rise building	http://purl.obolibrary.org/obo/SCTID_224640009
3955	high-speed railway	
3956	high-speed train	
3958	high tide water	
3960	high voltage line	
3963	highway	
3966	hill	http://purl.obolibrary.org/obo/ENVO_00000083
397	analysis	http://purl.obolibrary.org/obo/SCTID_272389005
3971	historical evolution	
3974	historical monument	
3975	historical research	
3977	historical site	
398	analysis programme	
3983	history	http://purl.obolibrary.org/obo/SCTID_392521001
3984	holiday camp	
3986	holiday	
399	analytical chemistry	http://purl.obolibrary.org/obo/MESH_E05.196
3995	horse	http://purl.obolibrary.org/obo/MESH_B02.649.709.235.472
3998	horticulture	
3999	hospital	http://purl.obolibrary.org/obo/ENVO_00002173
4002	hospital waste	
4008	hotel industry	
4009	hot water	http://purl.obolibrary.org/obo/SCTID_47448006
401	analytical equipment	
4015	household	http://purl.obolibrary.org/obo/MESH_F01.829.263.315
4016	household chemical	
4018	household goods	
402	analytical method	
4022	housing	http://purl.obolibrary.org/obo/ENVO_01000417
4027	housing density	
4029	housing finance	
4030	housing improvement	
4032	housing legislation	
4034	housing need	
4037	housing programme	
4039	housing quality standard	
4040	installation restoration	
4045	human biology	
4046	human disease	
4047	human ecology	
4049	human exposure to pollutants	
4051	human health	
4052	human-made disaster	
4054	human pathology	
4055	human physiology	
4056	human population	http://purl.obolibrary.org/obo/ExO_0000033
406	anatomy	http://purl.obolibrary.org/obo/ExO_0000043
4060	human rights	
4062	human settlement	
4070	humus	http://purl.obolibrary.org/obo/ENVO_01000000
4072	hunting	
4073	hunting reserve	
4077	hurricane	http://purl.obolibrary.org/obo/SCTID_35314007
4082	hydraulic construction	
4084	hydraulic engineering	http://purl.obolibrary.org/obo/SCTID_69965009
4085	hydraulics	
4088	hydrobiology	
4091	hydrocarbon	http://purl.obolibrary.org/obo/MESH_D02.455
4094	hydrochloric acid	http://purl.obolibrary.org/obo/MESH_D01.029.260.326
4095	hydroculture	
4098	hydroelectric power plant	http://purl.obolibrary.org/obo/MESH_H01.671.252.780
4103	hydrogen	http://purl.obolibrary.org/obo/MESH_D01.268.406
4107	hydrogen sulphide	http://purl.obolibrary.org/obo/CHEBI_16136
4108	hydrogeology	
4109	hydrography	
4111	hydrologic disaster	
4115	hydrologic balance	
4116	hydrologic cycle	
4118	hydrology	
4119	hydrolysis	http://purl.obolibrary.org/obo/MESH_G06.535.508
412	angling	http://purl.obolibrary.org/obo/PATO_0002326
4120	hydrometeorology	
4122	water power	
4124	hydrosphere	
4126	hygiene	http://purl.obolibrary.org/obo/MESH_E02.547
4131	ice	http://purl.obolibrary.org/obo/ENVO_01000277
4132	iceberg	http://purl.obolibrary.org/obo/ENVO_00000298
4133	ice pack	http://purl.obolibrary.org/obo/ENVO_00000132
4136	identification of pollutants	
4137	ideology	
4140	image processing	
4141	IMCO code	
4146	immission	
4147	immission control	
4148	immission control law	
4149	immission damage	
4150	immission forecast	
4151	immission limit	
4152	immission load	
4154	immune system	http://purl.obolibrary.org/obo/MESH_A15.382
4155	immunity	http://purl.obolibrary.org/obo/MESH_E02.095.520.400
4156	immunoassay	http://purl.obolibrary.org/obo/MESH_E01.450.495.410
4157	immunological disease	
4158	immunology	http://purl.obolibrary.org/obo/SCTID_37523008
4159	impact assessment	
4160	impact minimisation	
4161	impactor	
4162	impact prevention	
4163	impact source	
4164	implementation law	
4167	import	http://purl.obolibrary.org/obo/SCTID_159644001
417	animal disease	http://purl.obolibrary.org/obo/MESH_D000820
4172	impregnating agent	
4173	impregnation (materials)	
4177	sudden load	
4178	impulsive noise	
4182	incineration	http://purl.obolibrary.org/obo/MESH_G03.850.860.510.900.600.500
4183	incineration of waste	
4184	incinerator	http://purl.obolibrary.org/obo/MESH_G03.850.860.510.900.600.500
4186	slope	http://purl.obolibrary.org/obo/ENVO_00002000
4187	income	
4189	incorporation	
419	animal dung as fuel	
4196	indicator	http://purl.obolibrary.org/obo/MESH_D26.600.410
42	acid deposition	
4200	indicator of environmental management	
4202	indicator of environmental quality	
4204	indigenous forest	
4205	indigenous technology	
4206	indirect discharger	
4209	indoor air pollution	http://purl.obolibrary.org/obo/MESH_G03.850.460.100.080
421	animal experiment	
4211	indoor environment	
4213	industrial area	
4216	industrial association	
4217	industrial building	http://purl.obolibrary.org/obo/ENVO_00003861
4224	industrial crop	
4226	industrial development	
4227	industrial dumping	
4228	industrial economics	
4229	industrial effluent	
423	animal foodstuff	
4231	industrial emission	
4233	industrial environmental policy	
4234	industrial equipment	
4238	industrial fume	
4242	industrial installation	
4244	industrialisation	
4247	industrial legislation	
4249	industrial material	
425	animal genetics	
4250	industrial medicine	
4251	industrial noise	
4253	industrial planning	
4254	industrial plant (building)	
4255	industrial policy	
4256	industrial pollution	
4257	industrial process	http://purl.obolibrary.org/obo/ExO_0000025
4258	industrial production	
4259	industrial production statistics	
4260	industrial product	
4262	industrial property right	
4267	industrial site	http://purl.obolibrary.org/obo/SCTID_272505000
4268	industrial sludge	
4269	industrial society	
4273	industrial waste	http://purl.obolibrary.org/obo/ENVO_00002267
4274	industrial waste gas	
4276	industrial waste water	
4278	industrial zoning	
4279	industry	
428	animal housing	http://purl.obolibrary.org/obo/ENVO_00003040
4282	inertisation	
4283	inert waste	
4284	infant mortality	http://purl.obolibrary.org/obo/MESH_E05.318.308.985.550.475
4286	infection	http://purl.obolibrary.org/obo/MESH_D007239
4288	infectious disease	http://purl.obolibrary.org/obo/SCTID_394807007
4289	infestation of crops	
429	animal husbandry	http://purl.obolibrary.org/obo/SCTID_133927003
4290	infestation of food	
4291	infiltration	http://purl.obolibrary.org/obo/SCTID_231287002
4296	inflammable substance	
4300	inflow	
4302	informatics	
4303	information	http://purl.obolibrary.org/obo/SCTID_223458004
4307	information processing	
4309	information service	
4310	information source	http://purl.obolibrary.org/obo/SCTID_385438008
4311	information system	
4313	information technology	
4315	infraction	
4317	infrared radiation	http://purl.obolibrary.org/obo/SCTID_17871006
432	animal manure	http://purl.obolibrary.org/obo/ENVO_00003031
4320	infrasound	
4321	infrastructure	
4323	inhabitant	http://purl.obolibrary.org/obo/ENVO_00000062
4325	injury	http://purl.obolibrary.org/obo/SCTID_246240008
4326	ink	http://purl.obolibrary.org/obo/SCTID_46384008
4329	inland fishery	
4331	inland navigation	
4333	inland water	http://purl.obolibrary.org/obo/SCTID_257634008
4336	inland waterways transport	
434	animal noise	
4340	innovation	
4342	inorganic chemistry	http://purl.obolibrary.org/obo/MESH_H01.181.370
4345	inorganic fertiliser	
4347	inorganic pollutant	
435	animal nutrition	http://purl.obolibrary.org/obo/MESH_G06.696.116
4350	inorganic substance	
4354	insecticide	http://purl.obolibrary.org/obo/MESH_D05.723.491
4359	in situ	http://purl.obolibrary.org/obo/SCTID_264031007
4369	instrument manufacture	
437	animal physiology	
4371	sound insulation material	
4374	insurance	
4375	insurance business	
4376	insurance coverage	
4378	integral natural reserve	
4382	integrated environmental protection technology	
4383	integrated pest control	
4386	integrated pollution control	
4390	intensive animal husbandry	
4391	intensive farming	
4395	interaction of pesticides	
4398	interchange of electronic data	
44	acidification	
4400	interdisciplinary research	
4401	interest	http://purl.obolibrary.org/obo/SCTID_225469004
4402	interest group	
4408	interlaboratory comparison	
441	animal production	
4410	intermediate goods	
4412	intermittent noise	
4414	internal European market	
4415	internalisation of environmental costs	
4419	international competitiveness	
442	animal product	
4420	international convention	
4423	international distribution	
4424	international division of labour	
443	animal protection	
4430	international law	
4432	internationally important ecosystem	
4440	international river basin	
4441	international safety	
4442	international standardisation	
4444	international trade	
445	animal resource	http://purl.obolibrary.org/obo/MESH_B01.030
4451	interpretation method	
4454	intertidal zone	http://purl.obolibrary.org/obo/ENVO_00000316
4455	intervention in nature and landscape	
4466	inventory	http://purl.obolibrary.org/obo/MESH_E07
4468	inventory of forest damage	
4473	inversion	http://purl.obolibrary.org/obo/MESH_C23.550.210.420
4474	inversion layer	
4478	investment	
448	animal for slaughter	
4480	in vitro assay	
4481	in vivo assay	
4483	iodine	http://purl.obolibrary.org/obo/EO_0007547
4485	ion exchange	http://purl.obolibrary.org/obo/MESH_H01.181.529.479
4487	ion exchanger	http://purl.obolibrary.org/obo/MESH_H01.181.529.479
449	animal shelter	
4491	ionising radiation	
4492	ionosphere	
4493	ion	http://purl.obolibrary.org/obo/MESH_D01.248.497
4498	iron	http://purl.obolibrary.org/obo/MESH_D01.268.556.412
4501	iron industry	
4503	ironwork industry	
4504	irradiation	http://purl.obolibrary.org/obo/SCTID_359549004
4505	irrigation	http://purl.obolibrary.org/obo/MESH_E05.510
4507	irrigation canal	http://purl.obolibrary.org/obo/ENVO_00000036
4509	irrigation farming	
451	animal textile fibre	
4514	island	http://purl.obolibrary.org/obo/ENVO_00000098
4515	island ecosystem	
4518	insulation (process)	
4519	isomer	http://purl.obolibrary.org/obo/MESH_H01.181.404.705
452	animal trade	
4523	isotope	http://purl.obolibrary.org/obo/MESH_D01.496
4524	ivory	http://purl.obolibrary.org/obo/PATO_0002149
453	animal waste	http://purl.obolibrary.org/obo/ENVO_00002276
4530	joint debtor	
4531	joint implementation (Rio Conference)	
4534	judicial assistance	
4538	judiciary rule	
454	anion	http://purl.obolibrary.org/obo/MESH_D01.248.497.158
4541	jurisdiction	
4543	jurisprudence	
4545	karst	http://purl.obolibrary.org/obo/ENVO_00000175
4548	stocking	http://purl.obolibrary.org/obo/SCTID_228184002
4550	kerosene	http://purl.obolibrary.org/obo/MESH_G03.230.132.258.630.600
4566	labelling	http://purl.obolibrary.org/obo/CHEBI_35209
4567	laboratory	http://purl.obolibrary.org/obo/SCTID_261904005
4571	laboratory experiment	
4573	laboratory research	
4574	laboratory technique	
4575	laboratory waste	
4577	labour	
458	antagonism	
4580	labour law	
4581	labour market	
4584	labour relations	
4586	lacquer	
4589	lagoon	http://purl.obolibrary.org/obo/ENVO_00000038
4590	lake basin	
4593	lake pollution	
4594	lake	http://purl.obolibrary.org/obo/ENVO_00000020
4597	lamp	
4599	land	http://purl.obolibrary.org/obo/SCTID_224718008
460	antagonistic effect of toxic substances	
4602	land allotment	
4603	land and property register	
4607	land carrying capacity	
4609	land clearing	
4610	land conservation	
4611	land consolidation	
4612	land cover	
4614	land development	
4615	land ecology	
4621	landfill	http://purl.obolibrary.org/obo/ENVO_00000533
4623	landfill covering	
4624	landfill degasification	
4625	landfill gas	
4626	landfill leachate	
4628	land forming	http://purl.obolibrary.org/obo/ENVO_00000191
4629	landform	http://purl.obolibrary.org/obo/ENVO_00000191
463	Antarctic ecosystem	
4633	land occupation	
4635	land planning	
4636	land pollution	
4641	land reclamation	
4644	land register	
4646	land restoration	
4648	landscape	
4649	landscape after mining	
4650	landscape alteration	
4651	landscape architecture	
4652	landscape component	
4653	landscape conservation	
4654	landscape conservation policy	
4657	landscape ecology	
4658	landscape management	
4659	landscape planning	
4660	landscape protection	
4661	landscape protection area	
4662	landscape consumption	
4663	landscape utilisation	
4666	land setup	
4668	landslide	http://purl.obolibrary.org/obo/ENVO_00000520
4676	land transportation	
4678	land use	
468	anthropic activity	
4680	land use classification	
4682	land use planning	
4684	soil use regime	
4686	land value	
4691	large combustion plant	
4698	laser	http://purl.obolibrary.org/obo/MESH_E07.525
47	acidity	http://purl.obolibrary.org/obo/MESH_D01.029
4702	laundering	http://purl.obolibrary.org/obo/SCTID_308220005
4707	law (individual)	
471	anthropologic reserve	
4715	neighbourhood law	
4719	law (science)	
4722	leaching	http://purl.obolibrary.org/obo/ExO_0000059
4723	lead	http://purl.obolibrary.org/obo/MESH_D01.268.556.435
4724	lead compound	http://purl.obolibrary.org/obo/SCTID_49977007
4725	lead contamination	
4727	lead-in-petrol law	
4728	lead level in blood	
473	antibiotic	http://purl.obolibrary.org/obo/MESH_D20.085
4731	leakage	
4735	leather	http://purl.obolibrary.org/obo/SCTID_19627002
4738	leather industry	
4739	legal basis	
474	antibody	http://purl.obolibrary.org/obo/MESH_D24.611.125
4743	legal regulation	
4744	legal remedy	
4746	legal text	
4749	legislation	
475	anticipation of danger	
4752	legislation on pollution	
4758	water resources legislation	
4759	legislative authority	
4760	legislative competence	
4762	legislative information	
4764	legislature	
4767	leisure activity	
4771	leisure time	
478	antifouling agent	http://purl.obolibrary.org/obo/CHEBI_51076
4782	leukaemia	
4784	levy	
4785	lexicon	
4787	liability	
4788	liability for marine accidents	
4789	liability for nuclear damages	
4790	liability legislation	
4793	library	http://purl.obolibrary.org/obo/SCTID_264366000
4796	licencing	
4797	licencing procedure	
48	acidity degree	
4805	life science	http://purl.obolibrary.org/obo/MESH_G01
4808	lifestyle	http://purl.obolibrary.org/obo/SCTID_134436002
4810	light	http://purl.obolibrary.org/obo/MESH_G03.230.150.410
4814	lighting	http://purl.obolibrary.org/obo/MESH_G03.230.150.410
4815	separator of light liquids	
4818	lignite	
4819	lignite mining	
4820	lime	http://purl.obolibrary.org/obo/CHEBI_31344
4823	limestone	http://purl.obolibrary.org/obo/ENVO_00002053
4828	limit value	
483	antipollution incentive	
4830	limnology	
4832	linear source of sound	
4834	liner material	
4835	line source	
4838	lipid	http://purl.obolibrary.org/obo/MESH_D10.516
4839	lipophilic substance	
4840	liquefied gas	
4843	liquid manure	
4845	liquid waste	
4850	literature	
4851	literature data bank	
4852	literature evaluation	
4853	literature study	
4855	lithosphere	
4857	litter	http://purl.obolibrary.org/obo/SCTID_370553007
4858	littoral	
486	AOX value	
4862	livestock	
4863	livestock breeding	
4864	livestock farming	
4866	living condition	http://purl.obolibrary.org/obo/SCTID_4683004
4867	living marine resource	
4868	living space	
4873	load bearing capacity	
488	apartment block	http://purl.obolibrary.org/obo/SCTID_224633008
4884	local finance	
4886	teleheating	
4888	local building material	
4889	local passenger service	
4891	local traffic	
4893	location of industries	
4897	locomotive	http://purl.obolibrary.org/obo/OBA_VT0001392
490	apiculture	
4902	long-distance traffic	
4903	long-distance transport	
4906	long-term effect	
4907	long-term effect of pollutants	
4908	long-term experiment	
4909	long-term forecasting	
4911	long-term trend	
4913	lorry	
4914	loss	http://purl.obolibrary.org/obo/PATO_0001999
4916	loss of biotope	
4917	loudness	http://purl.obolibrary.org/obo/SCTID_24547000
4918	low-cost housing	
492	appeal	
4921	lower risk species (IUCN)	
4922	low flow	http://purl.obolibrary.org/obo/PATO_0001838
4929	low-level flight	
493	appeal procedure	
4931	low-level technology	
4934	lubricant	http://purl.obolibrary.org/obo/MESH_H01.671.469
4937	luminosity	
4942	lye	http://purl.obolibrary.org/obo/MESH_D01.045.250.400
4945	lymphatic system	http://purl.obolibrary.org/obo/MESH_A15.382.520
4948	lysimetry	
495	applied nutrition	
4952	machine manufacture	
4956	macroeconomic goal	
4957	macroeconomics	
496	applied science	
4964	magnetic tape	
4967	mailing list	
4969	maintenance of environment	
4971	major accident	
4974	malaria	http://purl.obolibrary.org/obo/DOID_12365
4977	malformation	http://purl.obolibrary.org/obo/PATO_0000646
4979	malnutrition	http://purl.obolibrary.org/obo/SCTID_272588001
498	appropriate technology	
4984	man (society)	
4988	management of natural resources	
4990	management plan	
4999	mangrove swamp	http://purl.obolibrary.org/obo/ENVO_00000057
5000	man-made climate change	
5003	man-nature relationship	
5004	manpower	
5005	manufacturing activity	
5006	manufacturing trade	
5007	manure	http://purl.obolibrary.org/obo/MESH_D26.025.400.600
5009	manure production	
501	aquaculture	
5011	map	
5013	mapping	
5014	mapping of lichens	
5018	marble	http://purl.obolibrary.org/obo/OBA_VT0010044
5023	marginal land	
5024	mariculture	
5025	marina	http://purl.obolibrary.org/obo/SCTID_228169006
5027	marine biology	http://purl.obolibrary.org/obo/MESH_G01.273.476
5029	marine conservation area	
503	aquatic animal	
5030	marine ecology	
5031	marine ecosystem	
5032	marine engineering	http://purl.obolibrary.org/obo/SCTID_311383005
5033	marine environment	http://purl.obolibrary.org/obo/ENVO_01000320
5034	marine fauna	
5035	marine fishery	
5038	marine geology	
5042	marine monitoring	
5043	marine organism	
5044	marine pollution	
5046	marine reserve	
5048	marine resources conservation	
5049	marine sediment	http://purl.obolibrary.org/obo/ENVO_00002113
505	aquatic ecosystem	
5051	maritime law	
5052	maritime navigation	
5055	maritime transport	
5056	marker	
5057	tracer	http://purl.obolibrary.org/obo/CHEBI_35204
5058	market	http://purl.obolibrary.org/obo/SCTID_284440009
5061	market economy	
5062	market form	
5064	marketing	http://purl.obolibrary.org/obo/SCTID_284440009
5068	market research	
5079	mass media	
5080	mass recreation	
5081	separation	http://purl.obolibrary.org/obo/MESH_F01.829.263.315.500.300
5083	mass transport (physics)	
5086	material	http://purl.obolibrary.org/obo/SCTID_260769002
5090	material life cycle	
5093	materials science	
5094	testing of materials	http://purl.obolibrary.org/obo/MESH_E05.570
5097	mathematical analysis	
5099	mathematical method	
51	acid rain	http://purl.obolibrary.org/obo/ExO_0000013
5107	maximum admissible concentration	
5108	maximum immission concentration	
511	aquatic organism	
5110	meadow	http://purl.obolibrary.org/obo/ENVO_00000108
5116	transportation mean	
5119	measuring	http://purl.obolibrary.org/obo/ExO_0000067
5123	measuring programme	
5124	meat	http://purl.obolibrary.org/obo/SCTID_28647000
5128	mechanical engineering	http://purl.obolibrary.org/obo/SCTID_106264008
5135	medical science	
5137	discarded medicinal drug	
5138	medicinal plant	http://purl.obolibrary.org/obo/MESH_B06.560
514	aquatic plant	
5144	medicine (practice)	
5147	Mediterranean wood	
5148	melting	
5150	membrane	http://purl.obolibrary.org/obo/MESH_A10.615
5152	mental effect	
5154	mercury	http://purl.obolibrary.org/obo/MESH_D01.268.556.504
5155	mercury contamination	
516	aquatic recreational amenity	
5163	metabolism of pesticides	
5165	metabolite	http://purl.obolibrary.org/obo/CHEBI_25212
5167	metainformation	
5169	metal finishing	
517	aqueduct	http://purl.obolibrary.org/obo/ENVO_00000072
5171	metallic mineral	
5175	metallurgical industry	
5178	metal oxide	
5179	metal plating	http://purl.obolibrary.org/obo/MESH_H01.181.529.307.365.348
518	aquifer	http://purl.obolibrary.org/obo/ENVO_00012408
5180	metal product	
5181	metal products industry	
5184	metal	http://purl.obolibrary.org/obo/MESH_D01.552
5186	metal smelting	
5187	metal working	
5193	meteorological disaster	
5194	meteorological forecasting	
5195	meteorological parameter	
5196	meteorological phenomenon	
5197	meteorology	http://purl.obolibrary.org/obo/MESH_G03.230.300
5199	methane	http://purl.obolibrary.org/obo/MESH_D02.455.326.146.571
52	acid	http://purl.obolibrary.org/obo/MESH_D01.029
5203	methodology	
521	arable farming	
5210	metropolis	
5215	microbial resource	
5216	microbiological analysis	
5218	microbiology	http://purl.obolibrary.org/obo/MESH_G01.273.540
