MESH:A02.513.514.162	collateral ligament	collateral ligament	lateral ligament
MESH:A02.513.514.162.500	ankle lateral ligament	ankle lateral ligament
MESH:A02.513.514.162.600	knee medial collateral ligament	knee medial ligament	ligamentum collaterale tibiale	tibial collateral ligament
MESH:A02.513.514.287	ligamentum flavum	flaval ligament
MESH:A02.513.514.350	longitudinal ligament	anterior longitudinal ligament	longitudinal ligament	posterior longitudinal ligament
MESH:A02.513.514.475	patellar ligament	patellar ligament
MESH:A02.513.514.600	posterior cruciate ligament	posterior cruciate ligament
MESH:A02.513.803	round ligament	round ligament
MESH:A02.633	muscle	muscle	muscular effect
MESH:A02.633.565	muscle fiber	muscle fiber	myotube	skeletal myocyte
MESH:A02.633.565.600	fast-twitch muscle fiber	fast twitch muscle fiber	fast-twitch muscle fiber	red muscle fiber	white muscle fiber
MESH:A02.633.565.700	slow-twitch muscle fiber	intermediate muscle fiber	slow twitch muscle fiber	slow-twitch muscle fiber
MESH:A02.633.565.850	myofibril	myofibril
MESH:A02.633.565.850.700	sarcomere	sarcomere
MESH:A02.633.567	skeletal muscle	anterior tibial muscle	gastrocnemius muscle	plantaris muscle	skeletal muscle	soleus muscle	striated muscle	voluntary muscle
MESH:A02.633.567.050	abdominal muscle	abdominal muscle
MESH:A02.633.567.050.800	rectus abdominis	abdomen rectus muscle	rectus muscle of abdomen
MESH:A02.633.567.400	facial muscle	facial muscle	mimetic muscle
MESH:A02.633.567.500	laryngeal muscle	laryngeal muscle
MESH:A02.633.567.600	masticatory muscle	masticatory muscle
MESH:A02.633.567.600.500	masseter muscle	masseter muscle
MESH:A02.633.567.600.700	pterygoid muscle	pterygoid muscle
MESH:A02.633.567.600.850	temporal muscle	temporal muscle
MESH:A02.633.567.650	neck muscle	neck muscle
MESH:A02.633.567.700	oculomotor muscle	oculomotor muscle
MESH:A02.633.567.750	palatal muscle	palatal muscle
MESH:A02.633.567.775	pectoralis muscle	pectoralis muscle
MESH:A02.633.567.800	pharyngeal muscle	pharyngeal muscle
MESH:A02.633.567.825	psoas muscle	psoas muscle
MESH:A02.633.567.900	respiratory muscle	respiratory muscle	ventilatory muscle
MESH:A02.633.567.900.300	diaphragm	diaphragm
MESH:A02.633.567.900.500	intercostal muscle	intercostal muscle
MESH:A02.633.567.912	rotator cuff	
MESH:A02.633.567.925	sarcoplasmic reticulum	sarcoplasmic reticulum
MESH:A02.633.567.950	stapedius	
MESH:A02.633.567.975	tensor tympani	tensor tympani	tensor tympanus
MESH:A02.633.570	smooth muscle	involuntary muscle	smooth muscle
MESH:A02.633.570.491	muscle smooth vascular	vascular smooth muscle
MESH:A02.633.570.491.800	tunica media	arterial media	vascular media	venous media
MESH:A02.633.570.500	myometrium	myometrial effect	uterine muscle
MESH:A02.633.580	myocardium	cardiac muscle	heart muscle	myocardia
MESH:A02.633.580.680	papillary muscle	papillary muscle
MESH:A02.835	skeleton	skeleton
MESH:A02.835.232	bone and bone	bone	bone tissue	bones and bone	bones and bone tissue	skeletal effect
MESH:A02.835.232.087	bones of upper extremity	arm bone	upper extremity bone
MESH:A02.835.232.087.144	carpal bone	carpal bone
MESH:A02.835.232.087.144.650	scaphoid bone	hand navicular bone	os naviculare manus	os scaphoideum	scaphoid bone
MESH:A02.835.232.087.144.663	semilunar bone	lunate bone	os lunatum	semilunar bone
MESH:A02.835.232.087.227	clavicle	clavicle
MESH:A02.835.232.087.412	humerus	
MESH:A02.835.232.087.535	metacarpus	
MESH:A02.835.232.087.702	radius	
MESH:A02.835.232.087.783	scapula	scapula
MESH:A02.835.232.087.783.261	acromion	acromion
MESH:A02.835.232.087.911	ulna	ulna
MESH:A02.835.232.169	diaphyse	diaphysis
MESH:A02.835.232.251	epiphyse	epiphysis
MESH:A02.835.232.251.352	growth plate	epiphyseal cartilage	epiphyseal plate	growth plate
MESH:A02.835.232.300	foot bone	bones of feet	feet bone	foot bone
MESH:A02.835.232.300.492	metatarsal bone	metatarsal	metatarsal bone
MESH:A02.835.232.300.710	tarsal bone	ankle bone	cuboid bone	cuneiform bone	foot navicular bone	tarsal bone
MESH:A02.835.232.300.710.300	calcaneu	heel bone
MESH:A02.835.232.300.710.780	talus	astragalus bone
MESH:A02.835.232.409	hyoid bone	hyoid bone	lingual bone
MESH:A02.835.232.500	leg bone	leg bone
MESH:A02.835.232.500.247	femur	femur	trochanter
MESH:A02.835.232.500.247.343	femur head	femur head
MESH:A02.835.232.500.247.510	femur neck	femur neck
MESH:A02.835.232.500.321	fibula	fibula
MESH:A02.835.232.500.624	patella	patella
MESH:A02.835.232.500.883	tibia	tibia
MESH:A02.835.232.611	pelvic bone	pelvic bone
MESH:A02.835.232.611.108	acetabulum	acetabulum
MESH:A02.835.232.611.434	ilium	ilium
MESH:A02.835.232.611.548	ischium	ischium
MESH:A02.835.232.611.781	pubic bone	pubic bone
MESH:A02.835.232.730	sesamoid bone	sesamoid bone
MESH:A02.835.232.781	skull	calvarium	skull
MESH:A02.835.232.781.200	cranial suture	cranial suture
MESH:A02.835.232.781.292	ethmoid bone	cribriform plate	ethmoid bone
MESH:A02.835.232.781.324	facial bone	facial bone
MESH:A02.835.232.781.324.502	jaw	jaw
MESH:A02.835.232.781.324.502.125	alveolar process	alveolar process	alveolar ridge
MESH:A02.835.232.781.324.502.125.800	tooth socket	alveolus dentali	alveolus dentalis	dental alveolus	tooth socket
MESH:A02.835.232.781.324.502.320	dental arch	dental arch
MESH:A02.835.232.781.324.502.632	mandible	mandible
MESH:A02.835.232.781.324.502.632.600	mandibular condyle	mandibular condyle
MESH:A02.835.232.781.324.502.645	maxilla	maxilla
MESH:A02.835.232.781.324.502.660	hard palate	hard palate	palatine bone
MESH:A02.835.232.781.324.665	nasal bone	nasal bone
MESH:A02.835.232.781.324.690	orbit	orbit
MESH:A02.835.232.781.324.948	turbinate	conchae nasale	turbinate
MESH:A02.835.232.781.324.995	zygoma	cheek bone	jugal bone	malar bone	zygoma	zygomatic arch
MESH:A02.835.232.781.375	frontal bone	frontal bone
MESH:A02.835.232.781.572	occipital bone	basilar bone	occipital bone
MESH:A02.835.232.781.572.434	foramen magnum	foramen magnum
MESH:A02.835.232.781.651	parietal bone	parietal bone
MESH:A02.835.232.781.802	sphenoid bone	sphenoid bone
MESH:A02.835.232.781.802.662	sella turcica	sella turcica
MESH:A02.835.232.781.885	temporal bone	temporal bone
MESH:A02.835.232.781.885.444	mastoid	mastoid
MESH:A02.835.232.781.885.681	petrous bone	petrous bone	petrous pyramid
MESH:A02.835.232.834	spine	spinal column	vertebra	vertebral column
MESH:A02.835.232.834.151	cervical vertebrae	cervical vertebrae
MESH:A02.835.232.834.151.213	atla	atla
MESH:A02.835.232.834.151.383	axis	
MESH:A02.835.232.834.151.383.668	odontoid process	dens axis	odontoid process
MESH:A02.835.232.834.229	coccyx	
MESH:A02.835.232.834.519	lumbar vertebrae	lumbar vertebrae
MESH:A02.835.232.834.717	sacrum	sacrum
MESH:A02.835.232.834.803	spinal canal	spinal canal
MESH:A02.835.232.834.803.350	epidural space	epidural space
MESH:A02.835.232.834.892	thoracic vertebrae	thoracic vertebrae
MESH:A02.835.232.904.567	rib	rib
MESH:A02.835.232.904.766	sternum	sternum
MESH:A02.835.232.904.766.442	manubrium	manubrium
MESH:A02.835.232.904.766.825	xiphoid bone	xiphoid bone
MESH:A02.835.583	joint	joint
MESH:A02.835.583.032	acromioclavicular joint	acromioclavicular joint
MESH:A02.835.583.097	atlanto-axial joint	atlanto axial joint	atlanto-axial joint	atlantoaxial joint
MESH:A02.835.583.101	atlanto-occipital joint	atlanto occipital joint	atlanto-occipital joint	atloido occipital joint	atloido-occipital joint
MESH:A02.835.583.156	synovial bursa	synovial bursa
MESH:A02.835.583.290	elbow joint	elbow joint
MESH:A02.835.583.345	finger joint	finger joint
MESH:A02.835.583.345.512	metacarpophalangeal joint	metacarpophalangeal joint
MESH:A02.835.583.378	foot joint	articulationes pedis	foot joint
MESH:A02.835.583.378.062	ankle joint	ankle joint	articulatio talocruralis
MESH:A02.835.583.378.531	metatarsophalangeal joint	metatarsophalangeal joint
MESH:A02.835.583.378.831	tarsal joint	articulationes intertarsale	articulationes intertarseae	intermetatarsal joint	intertarsal joint	tarsal joint
MESH:A02.835.583.378.831.780	subtalar joint	subtalar joint	talocalcaneal joint
MESH:A02.835.583.378.900	toe joint	foot interphalangeal joint	toe joint
MESH:A02.835.583.411	hip joint	hip joint
MESH:A02.835.583.443	joint capsule	articular capsule	capsula articularis	joint capsule	synovial capsule
MESH:A02.835.583.443.800	synovial membrane	membrana synovialis capsulae articularis	synovial membrane
MESH:A02.835.583.443.800.800	synovial fluid	synovial fluid
MESH:A02.835.583.475	knee joint	knee joint
MESH:A02.835.583.656	pubic symphysis	pubic symphyse	pubic symphysis
MESH:A02.835.583.707	sacroiliac joint	sacroiliac joint
MESH:A02.835.583.748	shoulder joint	shoulder joint
MESH:A02.835.583.781	sternoclavicular joint	sternoclavicular joint
MESH:A02.835.583.790	sternocostal joint	sternocostal joint
MESH:A02.835.583.861	temporomandibular joint	temporomandibular joint
MESH:A02.835.583.861.900	temporomandibular joint disk	temporomandibular articular disk	temporomandibular joint disk
MESH:A02.835.583.959	wrist joint	wrist joint
MESH:A02.835.583.979	zygapophyseal joint	facet joint	zygapophyseal joint
MESH:A02.880	tendon	tendon
MESH:A02.880.176	achilles tendon	achilles tendon
MESH:A02.880.781	para-articular tendon	para articular tendon	para-articular tendon	paraarticular tendon
MESH:A03	digestive system	ailmentary system	alimentary system
MESH:A03.159	biliary tract	biliary tract
MESH:A03.159.183	bile duct	bile duct
MESH:A03.159.183.079	extrahepatic bile duct	extrahepatic bile duct	extrahepatic biliary system
MESH:A03.159.183.079.300	common bile duct	common bile duct
MESH:A03.159.183.079.300.900	vater's ampulla	hepatopancreatic ampulla	major duodenal papilla	vater ampulla	vater's ampulla	vaters ampulla
MESH:A03.159.183.079.300.900.600	oddi's sphincter	oddi sphincter	oddi's sphincter	oddis sphincter
MESH:A03.159.183.079.600	common hepatic duct	common hepatic duct	hepatic duct
MESH:A03.159.183.158	intrahepatic bile duct	intrahepatic bile duct
MESH:A03.159.183.158.125	bile canaliculi	bile canaliculi	bile canaliculus
MESH:A03.159.183.419	cystic duct	cystic duct
MESH:A03.159.439	gallbladder	gallbladder
MESH:A03.365	esophagus	
MESH:A03.365.414	esophagogastric junction	esophageal sphincter	esophagogastric junction
MESH:A03.492	gastrointestinal system	gastrointestinal effect	gastrointestinal system
MESH:A03.492.411	intestine	intestine
MESH:A03.492.411.369	intestinal mucosa	intestinal epithelium	intestinal mucosa
MESH:A03.492.411.369.290	enterocyte	enterocyte
MESH:A03.492.411.369.320	goblet cell	goblet cell
MESH:A03.492.411.369.700	paneth cell	paneth cell
MESH:A03.492.411.495	large intestine	large intestine
MESH:A03.492.411.495.209	cecum	cecum
MESH:A03.492.411.495.209.290	appendix	appendice
MESH:A03.492.411.495.356	colon	colon
MESH:A03.492.411.495.356.668	sigmoid	sigmoid
MESH:A03.492.411.495.767	rectum	rectum
MESH:A03.492.411.495.767.288	anus	anal gland	anal sphincter
MESH:A03.492.411.620	small intestine	small intestine
MESH:A03.492.411.620.270	duodenum	duodenum
MESH:A03.492.411.620.270.322	brunner's gland	brunner gland	brunner's gland	brunners gland
MESH:A03.492.411.620.484	ileum	
MESH:A03.492.411.620.484.400	ileocecal valve	ileocecal valve
MESH:A03.492.411.620.484.612	meckel's diverticulum	meckel diverticulum	meckel's diverticulum	meckels diverticulum
MESH:A03.492.411.620.625	jejunum	jejunum
MESH:A03.492.766	stomach	stomach
MESH:A03.492.766.163	cardia	cardia
MESH:A03.492.766.419	gastric fundus	gastric fundus
MESH:A03.492.766.440	gastric mucosa	cardiac gland	gastric gland	gastric mucosa	pyloric gland
MESH:A03.492.766.440.150	gastric chief cell	gastric chief cell
MESH:A03.492.766.440.175	d cell	d cell	pancreatic delta cell	somatostatin cell
MESH:A03.492.766.440.250	enterochromaffin cell	argentaffin cell	enterochromaffin cell
MESH:A03.492.766.440.300	g cell	g cell	gastrin cell
MESH:A03.492.766.440.708	gastric parietal cell	gastric parietal cell	oxyntic cell
MESH:A03.492.766.578	gastric stump	gastric remnant	gastric stump	remnant stomach	residual stomach
MESH:A03.492.766.716	pyloric antrum	gastric antrum	pyloric antrum
MESH:A03.492.766.799	pylorus	
MESH:A03.620	liver	hepatic effect	liver
MESH:A03.734	pancrea	exocrine pancrea
MESH:A03.734.414	islets of langerhan	endocrine pancrea	islet cell	langerhans island	langerhans islet	nesidioblast	pancreatic alpha cell	pancreatic beta cell	pancreatic islet
MESH:A03.734.667	pancreatic duct	accessory pancreatic duct	main pancreatic duct	minor duodenal papilla	pancreatic duct	santorini duct	santorini's duct	santorinis duct	wirsung duct	wirsung's duct	wirsungs duct
MESH:A03.867	pharynx	pharynx	throat
MESH:A03.867.490	hypopharynx	hypopharynge	hypopharynxe	laryngopharynge	laryngopharynxe
MESH:A03.867.557	nasopharynx	nasopharynge	nasopharynxe	rhinopharynge	rhinopharynxe
MESH:A03.867.603	oropharynx	oropharynx
MESH:A03.867.603.925	tonsil	palatine tonsil	tonsil
MESH:A04	respiratory system	respiratory system	respiratory tract
MESH:A04.329	larynx	
MESH:A04.329.364	glottis	
MESH:A04.329.364.737	vocal cord	vocal cord	vocal fold
MESH:A04.329.597	laryngeal mucosa	laryngeal epithelium	laryngeal mucosa
MESH:A04.411	lung	lung	pulmonary effect
MESH:A04.411.125	bronchi	bronchiole	bronchus
MESH:A04.411.300	extravascular lung water	extra vascular lung water	extravascular lung water
MESH:A04.411.715	pulmonary alveoli	pulmonary alveoli	pulmonary alveolus
MESH:A04.411.715.025	blood-air barrier	air blood barrier	air-blood barrier	alveolocapillary membrane	blood air barrier	blood-air barrier
MESH:A04.531.449	nasal cavity	nasal cavity
MESH:A04.531.520	nasal mucosa	nasal epithelium	nasal mucosa
MESH:A04.531.520.573	olfactory mucosa	olfactory epithelium	olfactory mucosa
MESH:A04.531.520.573.580	olfactory receptor neuron	olfactory receptor neuron
MESH:A04.531.591.940	vomeronasal organ	jacobson organ	jacobson's organ	jacobsons organ	organum vomeronasale	vomeronasal nerve	vomeronasal organ	vomeronasal system
MESH:A04.531.621	paranasal sinus	nasal sinus	paranasal sinus
MESH:A04.531.621.267	ethmoid sinus	ethmoid sinus
MESH:A04.531.621.387	frontal sinus	frontal sinus
MESH:A04.531.621.578	maxillary sinus	highmore antrum	maxillary antrum	maxillary sinus
MESH:A04.531.621.827	sphenoid sinus	sphenoid sinus
MESH:A04.716	pleura	
MESH:A04.760	respiratory mucosa	respiratory epithelium	respiratory mucosa
MESH:A04.889	trachea	trachea
MESH:A05	urogenital system	genitourinary system	urogenital effect	urogenital system
MESH:A05.360	genitalia	accessory sex organ	genital organ
MESH:A05.360.319	female genitalia	female genital effect	female genital organ	female genitalia
MESH:A05.360.319.114	adnexa uteri	uterine appendage
MESH:A05.360.319.114.373	fallopian tube	fallopian tube	mammalian oviduct	salpinge	salpinx	uterine tube
MESH:A05.360.319.114.630	ovary	ovary
MESH:A05.360.319.114.630.278	corpus luteum	corpora lutea
MESH:A05.360.319.114.630.278.400	luteal cell	granulosa luteal cell	granulosa lutein cell	granulosa-luteal cell	granulosa-lutein cell	large luteal cell	luteal cell	lutein cell	small luteal cell	theca luteal cell	theca lutein cell	theca-luteal cell	theca-lutein cell
MESH:A05.360.319.114.630.535	ovarian follicle	atretic follicle	graafian follicle	ovarian follicle
MESH:A05.360.319.114.630.535.150	follicular fluid	follicular fluid	liquor folliculi	ovarian follicle antral fluid
MESH:A05.360.319.114.630.535.200	granulosa cell	granulosa cell
MESH:A05.360.319.114.630.535.400	theca cell	ovarian interstitial cell	theca cell	theca externa	theca interna
MESH:A05.360.319.679	uterus	uteri
MESH:A05.360.319.679.256	cervix uteri	cervix	cervixe
MESH:A05.360.319.679.490	endometrium	endometria
MESH:A05.360.319.679.490.373	decidua	decidua	deciduum
MESH:A05.360.319.679.490.373.500	deciduoma	deciduoma
MESH:A05.360.319.779	vagina	vagina	vaginal abnormality	vaginal desquamate effect	vaginal injury
MESH:A05.360.319.779.479	hymen	hymen
MESH:A05.360.319.887	vulva	vulva
MESH:A05.360.319.887.220	bartholin's gland	bartholin gland	bartholin's gland	bartholins gland
MESH:A05.360.319.887.436	clitoris	
MESH:A05.360.444	male genitalia	male genital effect	male genital organ	male genitalia
MESH:A05.360.444.123	bulbourethral gland	bulbourethral gland	cowper gland	cowper's gland	cowpers gland
MESH:A05.360.444.251	ejaculatory duct	ejaculatory duct
MESH:A05.360.444.492	penis	
MESH:A05.360.444.492.726	urethra	urethra
MESH:A05.360.444.575	prostate	prostate
MESH:A05.360.444.661	scrotum	scrotum
MESH:A05.360.444.713	seminal vesicle	seminal vesicle
MESH:A05.360.444.777	spermatic cord	spermatic cord
MESH:A05.360.444.849	testis	teste	testicle
MESH:A05.360.444.849.286	epididymis	
MESH:A05.360.444.849.513	leydig cell	leydig cell	testicular interstitial cell
MESH:A05.360.444.849.600	rete testis	rete testis
MESH:A05.360.444.849.700	seminiferous tubule	seminiferous tubule
MESH:A05.360.444.849.700.700	seminiferous epithelium	seminiferous epithelium
MESH:A05.360.444.849.789	sertoli cell	sertoli cell
MESH:A05.360.444.930	vas deferen	ductus deferen	vas deferen
MESH:A05.360.490	germ cell	gamete	germ cell	germ line	germ line cell	germ-line cell
MESH:A05.360.490.690	ovum	ova	unfertilized egg
MESH:A05.360.490.690.680	oocyte	oocyte	ovocyte
MESH:A05.360.490.690.700	oogonia	
MESH:A05.360.490.690.950	zona pellucida	
MESH:A05.360.490.690.970	zygote	fertilized egg	zygote
MESH:A05.360.490.890	spermatozoa	spermatozoon
MESH:A05.360.490.890.820	sperm head	sperm head
MESH:A05.360.490.890.820.100	acrosome	acrosome
MESH:A05.360.490.890.830	sperm midpiece	sperm midpiece
MESH:A05.360.490.890.840	sperm tail	sperm flagellum	sperm tail
MESH:A05.360.490.890.860	spermatid	spermatid	spermatoblast
MESH:A05.360.490.890.880	spermatocyte	spermatocyte	spermiocyte
MESH:A05.360.490.890.900	spermatogonia	spermatogonia	spermatophore
MESH:A05.360.576	gonad	gonad
MESH:A05.810	urinary tract	urinary tract
MESH:A05.810.161	bladder	bladder
MESH:A05.810.453	kidney	kidney	renal effect
MESH:A05.810.453.324	kidney cortex	kidney cortex
MESH:A05.810.453.466	kidney medulla	kidney medulla	kidney papilla
MESH:A05.810.453.537	kidney pelvis	kidney pelvis
MESH:A05.810.453.537.503	kidney calice	kidney calice
MESH:A05.810.453.736	nephron	nephron
MESH:A05.810.453.736.520	kidney glomerulus	kidney glomerulus
MESH:A05.810.453.736.520.380	glomerular mesangium	glomerular mesangium
MESH:A05.810.453.736.520.520	juxtaglomerular apparatus	juxtaglomerular apparatus
MESH:A05.810.453.736.560	kidney tubule	kidney tubule
MESH:A05.810.453.736.560.510	collecting kidney tubule	collecting kidney tubule	kidney collecting duct
MESH:A05.810.453.736.560.540	distal kidney tubule	distal kidney tubule
MESH:A05.810.453.736.560.570	proximal kidney tubule	proximal kidney tubule
MESH:A05.810.453.736.560.610	loop of henle	henle loop
MESH:A05.810.776	ureter	ureter
MESH:A06	endocrine system	endocrine system
MESH:A06.224	chromaffin system	argentaffin system	chromaffin system
MESH:A06.224.161	chromaffin cell	chromaffin cell
MESH:A06.224.207	chromaffin granule	chromaffin granule
MESH:A06.224.365	enterochromaffin-like cell	ecl cell	enterochromaffin like cell	enterochromaffin-like cell
MESH:A06.224.636	para-aortic body	para aortic body	para-aortic body	paraaortic body
MESH:A06.224.736	chromaffin paraganglia	chromaffin paraganglia
MESH:A06.390	endocrine cells of gut	enteroendocrine cell	gastrointestinal endocrine cell	gut endocrine cell	l (intestine) cell	l cell (intestine)	s (intestine) cell	s cell (intestine)	secretin cell
MESH:A06.407	endocrine gland	endocrine effect	endocrine gland
MESH:A06.407.071	adrenal gland	adrenal gland
MESH:A06.407.071.140	adrenal cortex	adrenal cortex	adrenal cortex effect
MESH:A06.407.071.140.950	zona fasciculata	adrenal fasciculata	zona fasciculata
MESH:A06.407.071.140.960	zona glomerulosa	adrenal glomerulosa	zona glomerulosa
MESH:A06.407.071.140.970	zona reticularis	adrenal reticularis	zona reticularis
MESH:A06.407.071.265	adrenal medulla	adrenal medulla
MESH:A06.407.560	parathyroid gland	parathyroid gland
MESH:A06.407.635	pineal gland	epiphysis cerebri	pineal body	pineal gland
MESH:A06.407.691	pituitary-adrenal system	pituitary adrenal system	pituitary-adrenal system
MESH:A06.407.747	pituitary gland	hypophyse	hypophysial stalk	infundibular stalk	pituitary gland	pituitary stalk
MESH:A06.407.747.357	hypothalamo-hypophyseal system	hypothalamo hypophyseal system	hypothalamo-hypophyseal system
MESH:A06.407.747.608	anterior pituitary gland	adenohypophyse	anterior pituitary gland
MESH:A06.407.747.734	posterior pituitary gland	infundibular hypothalamus	infundibular stem	infundibulums (hypophysis)	neurohypophyse	posterior pituitary gland
MESH:A06.407.747.734.500	median eminence	median eminence
MESH:A06.407.850	thymus gland	thymus	thymus gland
MESH:A06.407.900	thyroid gland	thyroid	thyroid effect	thyroid gland
MESH:A06.688	neurosecretory system	neuroendocrine system	neurohemal organ	neurosecretory system
MESH:A07	cardiovascular system	cardiovascular effect	cardiovascular system
MESH:A07.231	blood vessel	blood vessel
MESH:A07.231.114	artery	artery
MESH:A07.231.114.056	aorta	aorta	ascending aorta
MESH:A07.231.114.056.205	abdominal aorta	abdominal aorta
MESH:A07.231.114.056.372	thoracic aorta	aortic arch	descending aorta	thoracic aorta
MESH:A07.231.114.056.847	sinus of valsalva	aortic sinus	valsalva sinus
MESH:A07.231.114.060	arteriole	arteriole
MESH:A07.231.114.085	axillary artery	axillary artery
MESH:A07.231.114.106	basilar artery	basilar artery
MESH:A07.231.114.139	brachial artery	brachial artery
MESH:A07.231.114.145	brachiocephalic trunk	brachiocephalic trunk	innominate artery
MESH:A07.231.114.158	bronchial artery	bronchial artery
MESH:A07.231.114.186	carotid artery	carotid artery
MESH:A07.231.114.186.200	common carotid artery	common carotid artery
MESH:A07.231.114.186.200.210	external carotid artery	external carotid artery
MESH:A07.231.114.186.200.230	internal carotid artery	internal carotid artery
MESH:A07.231.114.186.456	carotid sinus	carotid sinus
MESH:A07.231.114.207	celiac artery	celiac artery
MESH:A07.231.114.228	cerebral artery	cerebral artery
MESH:A07.231.114.228.100	anterior cerebral artery	anterior cerebral artery
MESH:A07.231.114.228.351	circle of willis	cerebral arterial circle	willis circle	willis' circle
MESH:A07.231.114.228.550	middle cerebral artery	middle cerebral artery
MESH:A07.231.114.228.700	posterior cerebral artery	posterior cerebral artery
MESH:A07.231.114.228.868	temporal artery	temporal artery
MESH:A07.231.114.248	ciliary artery	ciliary artery
MESH:A07.231.114.269	coronary vessel	coronary vessel
MESH:A07.231.114.330	epigastric artery	epigastric artery
MESH:A07.231.114.351	femoral artery	femoral artery
MESH:A07.231.114.379	gastroepiploic artery	gastroepiploic artery
